titulo,texto,categoria
Scikit-learn - Scikit-learn Tutorial - Parte 4,Tuning the hyper-parameters of an estimator 3.2.1. Exhaustive Grid Search 3.2.2. Randomized Parameter Optimization 3.2.3. Searching for optimal parameters with successive halving 3.2.4. Tips for parameter search 3.2.5. Alternatives to brute force parameter search 3.3. Tuning the decision threshold for class prediction 3.3.1. Post-tuning the decision threshold 3.4. Metrics and scoring: quantifying the quality of predictions 3.4.1. Which scoring function should I use? 3.4.2. Scoring API overview 3.4.3. The scoring parameter: defining model evaluation rules 3.4.4. Classification metrics 3.4.5. Multilabel ranking metrics 3.4.6. Regression metrics 3.4.7. Clustering metrics 3.4.8. Dummy estimators 3.5. Validation curves: plotting scores to evaluate models 3.5.1. Validation curve 3.5.2. Learning curve 4. Metadata Routing 4.1. Usage Examples 4.1.1. Weighted scoring and fitting 4.1.2. Weighted scoring and unweighted fitting 4.1.3. Unweighted feature selection 4.1.4. Different scoring and fitting weights 4.2. API Interface 4.3. Metadata Routing Support Status 5. Inspection 5.1. Partial Dependence and Individual Conditional Expectation plots 5.1.1. Partial dependence plots 5.1.2. Individual conditional expectation (ICE) plot 5.1.3. Mathematical Definition 5.1.4. Computation methods 5.2. Permutation feature importance 5.2.1. Outline of the permutation importance algorithm 5.2.2. Relation to impurity-based importance in trees 5.2.3. Misleading values on strongly correlated features 6. Visualizations 6.1. Available Plotting Utilities 6.1.1. Display Objects 7. Callbacks 7.1. Registering callbacks 7.2. Callback invocation 7.3. Usage with meta-estimators 7.3.1. Regular callbacks 7.3.2. Auto-propagated callbacks 7.4. Scikit-learn’s built-in callbacks 7.5. Callback Support Status 8. Dataset transformations 8.1. Pipelines and composite estimators 8.1.1. Pipeline: chaining estimators 8.1.2. Transforming target in regression 8.1.3. FeatureUnion: composite feature spaces 8.1.4.,Data Science
Scikit-learn - Scikit-learn Tutorial - Parte 5,"ColumnTransformer for heterogeneous data 8.1.5. Visualizing Composite Estimators 8.2. Feature extraction 8.2.1. Loading features from dicts 8.2.2. Feature hashing 8.2.3. Text feature extraction 8.2.4. Image feature extraction 8.3. Preprocessing data 8.3.1. Standardization, or mean removal and variance scaling 8.3.2. Non-linear transformation 8.3.3. Normalization 8.3.4. Encoding categorical features 8.3.5. Discretization 8.3.6. Imputation of missing values 8.3.7. Generating polynomial features 8.3.8. Custom transformers 8.4. Imputation of missing values 8.4.1. Univariate vs. Multivariate Imputation 8.4.2. Univariate feature imputation 8.4.3. Multivariate feature imputation 8.4.4. Nearest neighbors imputation 8.4.5. Keeping the number of features constant 8.4.6. Marking imputed values 8.4.7. Estimators that handle NaN values 8.5. Unsupervised dimensionality reduction 8.5.1. PCA: principal component analysis 8.5.2. Random projections 8.5.3. Feature agglomeration 8.6. Random Projection 8.6.1. The Johnson-Lindenstrauss lemma 8.6.2. Gaussian random projection 8.6.3. Sparse random projection 8.6.4. Inverse Transform 8.7. Kernel Approximation 8.7.1. Nystroem Method for Kernel Approximation 8.7.2. Radial Basis Function Kernel 8.7.3. Additive Chi Squared Kernel 8.7.4. Skewed Chi Squared Kernel 8.7.5. Polynomial Kernel Approximation via Tensor Sketch 8.7.6. Mathematical Details 8.8. Pairwise metrics, Affinities and Kernels 8.8.1. Cosine similarity 8.8.2. Linear kernel 8.8.3. Polynomial kernel 8.8.4. Sigmoid kernel 8.8.5. RBF kernel 8.8.6. Laplacian kernel 8.8.7. Chi-squared kernel 8.9. Transforming the prediction target ( y ) 8.9.1. Label binarization 8.9.2. Label encoding 9. Dataset loading utilities 9.1. Toy datasets 9.1.1. Iris plants dataset 9.1.2. Diabetes dataset 9.1.3. Optical recognition of handwritten digits dataset 9.1.4. Linnerrud dataset 9.1.5. Wine recognition dataset 9.1.6. Breast cancer Wisconsin (diagnostic) dataset 9.2. Real world datasets 9.2.1. The Olivetti",Data Science
Scikit-learn - Scikit-learn Tutorial - Parte 6,"faces dataset 9.2.2. The 20 newsgroups text dataset 9.2.3. The Labeled Faces in the Wild face recognition dataset 9.2.4. Forest covertypes 9.2.5. RCV1 dataset 9.2.6. Kddcup 99 dataset 9.2.7. California Housing dataset 9.2.8. Species distribution dataset 9.3. Generated datasets 9.3.1. Generators for classification and clustering 9.3.2. Generators for regression 9.3.3. Generators for manifold learning 9.3.4. Generators for decomposition 9.4. Loading other datasets 9.4.1. Sample images 9.4.2. Datasets in svmlight / libsvm format 9.4.3. Downloading datasets from the openml.org repository 9.4.4. Loading from external datasets 10. Computing with scikit-learn 10.1. Strategies to scale computationally: bigger data 10.1.1. Scaling with instances using out-of-core learning 10.2. Computational Performance 10.2.1. Prediction Latency 10.2.2. Prediction Throughput 10.2.3. Tips and Tricks 10.3. Parallelism, resource management, and configuration 10.3.1. Parallelism 10.3.2. Configuration switches 11. Model persistence 11.1. Workflow Overview 11.1.1. Train and Persist the Model 11.2. ONNX 11.3. skops.io 11.4. pickle , joblib , and cloudpickle 11.5. Security & Maintainability Limitations 11.5.1. Replicating the training environment in production 11.5.2. Serving the model artifact 11.6. Summarizing the key points 12. Common pitfalls and recommended practices 12.1. Inconsistent preprocessing 12.2. Data leakage 12.2.1. How to avoid data leakage 12.2.2. Data leakage during pre-processing 12.3. Controlling randomness 12.3.1. Using None or RandomState instances, and repeated calls to fit and split 12.3.2. Common pitfalls and subtleties 12.3.3. General recommendations 13. Data Interoperability 13.1. Pandas/Polars Output for Transformers with set_output API 13.1.1. Propagation of Feature Names 13.1.2. Introducing the set_output API 13.2. Array API support (experimental) 13.2.1. Supported array libraries 13.2.2. Enabling array API support 13.2.3. Example usage 13.2.4. Support for array API",Data Science
Scikit-learn - Scikit-learn Tutorial - Parte 7,"compatible inputs 13.2.5. Input and output array type handling 13.2.6. Common estimator checks (for developers) 13.2.7. Notes 14. Choosing the right estimator 15. External Resources, Videos and Talks 15.1. The scikit-learn MOOC 15.2. Videos 15.3. New to Scientific Python? 15.4. External Tutorials scikit-learn is financially supported by Probabl and other institutions. Enterprise-grade solutions and services",Data Science
TensorFlow - TensorFlow Official Docs - Parte 1,"TensorFlow Skip to main content / English Español – América Latina Français Português – Brasil 中文 – 简体 中文 – 繁體 日本語 한국어 GitHub Sign in TensorFlow Stay organized with collections Save and categorize content based on your preferences. An end-to-end platform for machine learning Install TensorFlow Get started with TensorFlow TensorFlow makes it easy to create ML models that can run in any environment. Learn how to use the intuitive APIs through interactive code samples. View tutorials import tensorflow as tf mnist = tf . keras . datasets . mnist ( x_train , y_train ),( x_test , y_test ) = mnist . load_data () x_train , x_test = x_train / 255.0 , x_test / 255.0 model = tf . keras . models . Sequential ([ tf . keras . layers . Flatten ( input_shape = ( 28 , 28 )), tf . keras . layers . Dense ( 128 , activation = 'relu' ), tf . keras . layers . Dropout ( 0.2 ), tf . keras . layers . Dense ( 10 , activation = 'softmax' ) ]) model . compile ( optimizer = 'adam' , loss = 'sparse_categorical_crossentropy' , metrics = [ 'accuracy' ]) model . fit ( x_train , y_train , epochs = 5 ) model . evaluate ( x_test , y_test ) Run quickstart Solve real-world problems with ML Explore examples of how TensorFlow is used to advance research and build AI-powered applications. TENSORFLOW.JS Catch up on the latest from the Web AI Summit Explore the latest advancements in running models client-side with speakers from Chrome, MediaPipe, Intel, Hugging Face, Microsoft, LangChain, and more. Watch now close TensorFlow GNN Analyze relational data using graph neural networks GNNs can process complex relationships between objects, making them a powerful technique for traffic forecasting, medical discovery, and more. Learn about TF GNN TensorFlow Agents Build recommendation systems with reinforcement learning Learn how Spotify uses the TensorFlow ecosystem to design an extendable offline simulator and train RL Agents to generate playlists. Read the blog What's new in TensorFlow Read the latest",Machine Learning
TensorFlow - TensorFlow Official Docs - Parte 2,"announcements from the TensorFlow team and community. Explore the ecosystem Discover production-tested tools to accelerate modeling, deployment, and other workflows. Library TensorFlow.js Train and run models directly in the browser using JavaScript or Node.js. Library LiteRT Deploy ML on mobile and edge devices such as Android, iOS, Raspberry Pi, and Edge TPU. API tf.data Preprocess data and create input pipelines for ML models. Library TFX Create production ML pipelines and implement MLOps best practices. API tf.keras Create ML models with TensorFlow's high-level API. Resource Kaggle Models Find pre-trained models ready for fine-tuning and deployment. Resource TensorFlow Datasets Browse the collection of standard datasets for initial training and validation. Tool TensorBoard Visualize and track development of ML models. ML models & datasets Pretrained models and ready-to-use datasets for image, text, audio, and video use cases. Libraries & extensions Packages for domain-specific applications and APIs for languages other than Python. Developer tools Tools to evaluate models, optimize performance, and productionize ML workflows. Join the community Collaborate, find support, and share your projects by joining interest groups or attending developer events. Get involved Learn ML New to machine learning? Begin with TensorFlow's curated curriculums or browse the resource library of books, online courses, and videos. Explore resources Stay connected Learn the latest in machine learning and TensorFlow by following our channels or signing up for the newsletter. View past newsletters in the archive . Forum X YouTube Linkedin Forum X YouTube Linkedin Start building with TensorFlow Install TensorFlow Explore tutorials",Machine Learning
TensorFlow - TensorFlow GitHub - Parte 1,"GitHub - tensorflow/tensorflow: An Open Source Machine Learning Framework for Everyone · GitHub Skip to content You signed in with another tab or window. Reload to refresh your session. You signed out in another tab or window. Reload to refresh your session. You switched accounts on another tab or window. Reload to refresh your session. Dismiss alert Uh oh! There was an error while loading. Please reload this page . tensorflow / tensorflow Public Notifications You must be signed in to change notification settings Fork 75.6k Star 196k master Branches Tags Go to file Code Open more actions menu Folders and files Name Name Last commit message Last commit date Latest commit History 196,392 Commits 196,392 Commits .gemini .gemini .github .github ci ci tensorflow tensorflow third_party third_party tools tools .bazelignore .bazelignore .bazelrc .bazelrc .bazelversion .bazelversion .clang-format .clang-format .gitignore .gitignore .pylintrc .pylintrc .zenodo.json .zenodo.json AUTHORS AUTHORS BUILD BUILD CITATION.cff CITATION.cff CODEOWNERS CODEOWNERS CODE_OF_CONDUCT.md CODE_OF_CONDUCT.md CONTRIBUTING.md CONTRIBUTING.md ISSUES.md ISSUES.md LICENSE LICENSE MODULE.bazel MODULE.bazel README.md README.md RELEASE.md RELEASE.md SECURITY.md SECURITY.md WORKSPACE WORKSPACE arm_compiler.BUILD arm_compiler.BUILD configure configure configure.cmd configure.cmd configure.py configure.py models.BUILD models.BUILD requirements_lock_3_10.txt requirements_lock_3_10.txt requirements_lock_3_11.txt requirements_lock_3_11.txt requirements_lock_3_12.txt requirements_lock_3_12.txt requirements_lock_3_13.txt requirements_lock_3_13.txt requirements_lock_3_14.txt requirements_lock_3_14.txt View all files Repository files navigation Documentation TensorFlow is an end-to-end open source platform for machine learning. It has a comprehensive, flexible ecosystem of tools , libraries , and community resources that lets researchers push the state-of-the-art in ML and developers easily build and deploy",Machine Learning
TensorFlow - TensorFlow GitHub - Parte 2,"ML-powered applications. TensorFlow was originally developed by researchers and engineers working within the Machine Intelligence team at Google Brain to conduct research in machine learning and neural networks. However, the framework is versatile enough to be used in other areas as well. TensorFlow provides stable Python and C++ APIs, as well as a non-guaranteed backward compatible API for other languages . Keep up-to-date with release announcements and security updates by subscribing to announce@tensorflow.org . See all the mailing lists . Install See the TensorFlow install guide for the pip package , to enable GPU support , use a Docker container , and build from source . To install the current release, which includes support for CUDA-enabled GPU cards (Ubuntu and Windows) : pip install tensorflow Other devices (DirectX and MacOS-metal) are supported using Device Plugins . A smaller CPU-only TensorFlow package is also available: pip install tensorflow-cpu To update TensorFlow to the latest version, add the --upgrade flag to the commands above. Nightly binaries are available for testing using the tf-nightly and tf-nightly-cpu packages on PyPI. Try your first TensorFlow program $ python > >> import tensorflow as tf > >> tf . add ( 1 , 2 ). numpy () 3 > >> hello = tf . constant ( 'Hello, TensorFlow!' ) > >> hello . numpy () b'Hello, TensorFlow!' For more examples, see the TensorFlow Tutorials . Contribution guidelines If you want to contribute to TensorFlow, be sure to review the Contribution Guidelines . This project adheres to TensorFlow's Code of Conduct . By participating, you are expected to uphold this code. We use GitHub Issues for tracking requests and bugs, please see TensorFlow Forum for general questions and discussion, and please direct specific questions to Stack Overflow . The TensorFlow project strives to abide by generally accepted best practices in open-source software development. Patching guidelines Follow these steps to patch a specific version",Machine Learning
TensorFlow - TensorFlow GitHub - Parte 3,"of TensorFlow, for example, to apply fixes to bugs or security vulnerabilities: Clone the TensorFlow repository and switch to the appropriate branch for your desired version—for example, r2.8 for version 2.8. Apply the desired changes (i.e., cherry-pick them) and resolve any code conflicts. Run TensorFlow tests and ensure they pass. Build the TensorFlow pip package from source. Continuous build status You can find more community-supported platforms and configurations in the TensorFlow SIG Build Community Builds Table . Official Builds Build Type Status Artifacts Linux CPU PyPI Linux GPU PyPI Linux XLA TBA macOS PyPI Windows CPU PyPI Windows GPU PyPI Android Download Raspberry Pi 0 and 1 Py3 Raspberry Pi 2 and 3 Py3 Resources TensorFlow.org TensorFlow Tutorials TensorFlow Official Models TensorFlow Examples TensorFlow Codelabs TensorFlow Blog Learn ML with TensorFlow TensorFlow Twitter TensorFlow YouTube TensorFlow model optimization roadmap TensorFlow White Papers TensorBoard Visualization Toolkit TensorFlow Code Search Learn more about the TensorFlow Community and how to Contribute . Courses Coursera Udacity Edx License Apache License 2.0 About An Open Source Machine Learning Framework for Everyone tensorflow.org Topics python machine-learning deep-neural-networks deep-learning neural-network tensorflow ml distributed Resources Readme License Apache-2.0 license Code of conduct Code of conduct Contributing Contributing Security policy Security policy Uh oh! There was an error while loading. Please reload this page . Activity Custom properties Stars 196k stars Watchers 7.5k watching Forks 75.6k forks Report repository Releases 222 TensorFlow 2.21.0 Latest Mar 6, 2026 + 221 releases Packages 0 Uh oh! There was an error while loading. Please reload this page . Uh oh! There was an error while loading. Please reload this page . Contributors Uh oh! There was an error while loading. Please reload this page . Languages C++ 55.7% Python 25.4% MLIR 6.6% HTML 4.2% Starlark",Machine Learning
TensorFlow - TensorFlow Tutorial - Parte 1,"Tutorials | TensorFlow Core Skip to main content / English Español – América Latina Français Indonesia Italiano Polski Português – Brasil Tiếng Việt Türkçe Русский עברית العربيّة فارسی हिंदी বাংলা ภาษาไทย 中文 – 简体 中文 – 繁體 日本語 한국어 GitHub Sign in TensorFlow Core An open source machine learning library for research and production. TensorFlow Learn TensorFlow Core Stay organized with collections Save and categorize content based on your preferences. The TensorFlow tutorials are written as Jupyter notebooks and run directly in Google Colab—a hosted notebook environment that requires no setup. At the top of each tutorial, you'll see a Run in Google Colab button. Click the button to open the notebook and run the code yourself. For beginners The best place to start is with the user-friendly Keras sequential API. Build models by plugging together building blocks. After these tutorials, read the Keras guide . Beginner quickstart This ""Hello, World!"" notebook shows the Keras Sequential API and model.fit . Keras basics This notebook collection demonstrates basic machine learning tasks using Keras. Load data These tutorials use tf.data to load various data formats and build input pipelines. For experts The Keras functional and subclassing APIs provide a define-by-run interface for customization and advanced research. Build your model, then write the forward and backward pass. Create custom layers, activations, and training loops. Advanced quickstart This ""Hello, World!"" notebook uses the Keras subclassing API and a custom training loop. Customization This notebook collection shows how to build custom layers and training loops in TensorFlow. Distributed training Distribute your model training across multiple GPUs, multiple machines or TPUs. The Advanced section has many instructive notebooks examples, including Neural machine translation , Transformers , and CycleGAN . Video tutorials Check out these videos for an introduction to machine learning with TensorFlow: TensorFlow ML",Machine Learning
TensorFlow - TensorFlow Tutorial - Parte 2,"Zero to Hero Basic Computer Vision with ML Libraries and extensions Explore libraries to build advanced models or methods using TensorFlow, and access domain-specific application packages that extend TensorFlow. This is a sample of the tutorials available for these projects. chevron_right TensorBoard Get started with TensorBoard Logging training metrics in Keras chevron_right TensorFlow Hub Object detection Arbitrary style transfer chevron_right Model Optimization Magnitude-based weight pruning with Keras Post-training quantization chevron_right TensorFlow Federated Federated learning for image classification Federated learning for text generation chevron_right Neural Structured Learning Natural graph regularization for document classification Synthetic graph regularization for sentiment classification chevron_right TensorFlow Graphics Object pose alignment Mesh segmentation chevron_right SIG Addons Image operations in TensorFlow Addons Normalization layers in TensorFlow Addons. chevron_right TFX TFX developer tutorial Serve a model with TensorFlow Serving chevron_right Datasets Using TensorFlow Datasets chevron_right Probability TensorFlow distributions introduction Probabilistic regression chevron_right XLA Classifying CIFAR-10 with XLA Use XLA with tf.function chevron_right Decision Forests Train a decision forest model Use text and NN features with decision forests chevron_right TensorFlow Agents Train a deep-Q network with TF Agents Reinforcement learning environments chevron_right TensorFlow Ranking TF-Ranking Keras user guide TF Ranking for sparse features chevron_right Magenta Generating Piano music with Transformer GANSynth TensorFlow updates Subscribe to the TensorFlow blog , YouTube channel , and Twitter for the latest updates. Except as otherwise noted, the content of this page is licensed under the Creative Commons Attribution 4.0 License , and code samples are licensed under the Apache 2.0 License . For details, see the Google Developers Site Policies",Machine Learning
PyTorch - PyTorch Official Docs - Parte 1,"PyTorch Search Close Search JOIN US PyTorch Conference North America October 20-21, 2026 San Jose, CA #PyTorchCon SUBMIT TO SPEAK SPONSOR Get Started: Install PyTorch Locally or Launch Instantly on Supported Cloud Platforms Get started July 15, 2026 in Blog Triton Plugin Extensions: Enabling TLX and Custom Compiler Passes Out of the Box TLDR The PyTorch-Triton 3.7 release introduces the Triton Plugin Extensions system, a framework for dynamically loading custom compiler passes, dialects (including their ops), and DSL extensions into upstream Triton at… Read More July 10, 2026 in Blog Towards Free Normalization: Fusing Normalization into GEMM and Attention Kernels TL;DR In this blog post, we present various novel kernel fusion techniques for common normalization ops like LayerNorm and RMSNorm, which provide significant speedup by reducing the memory-IO overhead of… Read More July 8, 2026 in Blog PyTorch 2.13 Release Blog We are excited to announce the release of PyTorch® 2.13 (release notes)! The PyTorch 2.13 release features the following changes: FlexAttention lands on Apple Silicon (MPS), with up to… Read More Join PyTorch Foundation As a member of the PyTorch Foundation, you’ll have access to resources that allow you to be stewards of stable, secure, and long-lasting codebases. You can collaborate on training, local and regional events, open-source developer tooling, academic research, and guides to help new users and contributors have a productive experience. EXPLORE BENEFITS Key Features & Capabilities Production Ready Transition seamlessly between eager and graph modes with TorchScript, and accelerate the path to production with TorchServe. Distributed Training Scalable distributed training and performance optimization in research and production is enabled by the torch.distributed backend. Robust Ecosystem A rich ecosystem of tools and libraries extends PyTorch and supports development in computer vision, NLP and more. Cloud Support PyTorch is well supported",Machine Learning
PyTorch - PyTorch Official Docs - Parte 2,"on major cloud platforms, providing frictionless development and easy scaling. Install PyTorch Select your preferences and run the install command. Stable represents the most currently tested and supported version of PyTorch. This should be suitable for many users. Preview is available if you want the latest, not fully tested and supported, builds that are generated nightly. Please ensure that you have met the prerequisites below (e.g., numpy) , depending on your package manager. You can also install previous versions of PyTorch . Note that LibTorch is only available for C++. NOTE: Latest Stable PyTorch requires Python 3.10 or later. PyTorch Build Your OS Package Language Compute Platform Run this Command: PyTorch Build Stable (2.7.0) Preview (Nightly) Your OS Linux Mac Windows Package Pip LibTorch Source Language Python C++ / Java Compute Platform CUDA 11.8 CUDA 12.6 CUDA 12.8 ROCm 6.3 CPU Run this Command: pip3 install torch torchvision torchaudio --index-url https://download.pytorch.org/whl/cu118 Previous versions of PyTorch Quick Start With Cloud Partners Get up and running with PyTorch quickly through popular cloud platforms and machine learning services. Amazon Web Services PyTorch on AWS Amazon SageMaker AWS Deep Learning Containers AWS Deep Learning AMIs Google Cloud Platform Cloud Deep Learning VM Image Deep Learning Containers Microsoft Azure PyTorch on Azure Azure Machine Learning Azure Functions Lightning Studios lightning.ai Ecosystem BROWSE PROJECTS Featured Projects Explore a rich ecosystem of libraries, tools, and more to support development. Captum Captum (“comprehension” in Latin) is an open source, extensible library for model interpretability built on PyTorch. PyTorch Geometric PyTorch Geometric is a library for deep learning on irregular input data such as graphs, point clouds, and manifolds. skorch skorch is a high-level library for PyTorch that provides full scikit-learn compatibility. Companies & Universities Using PyTorch Amazon Advertising",Machine Learning
PyTorch - PyTorch Official Docs - Parte 3,"Reduce inference costs by 71% and scale out using PyTorch, TorchServe, and AWS Inferentia. READ CASE STUDIES Salesforce Pushing the state of the art in NLP and Multi-task learning. Stanford University Using PyTorch’s flexibility to efficiently research new algorithmic approaches. Docs Access comprehensive developer documentation for PyTorch View Docs › Tutorials Get in-depth tutorials for beginners and advanced developers View Tutorials › Resources Find development resources and get your questions answered View Resources › Stay in touch for updates, event info, and the latest news By submitting this form, I consent to receive marketing emails from the LF and its projects regarding their events, training, research, developments, and related announcements. I understand that I can unsubscribe at any time using the links in the footers of the emails I receive. Privacy Policy . x-twitter facebook linkedin youtube github slack discord © 2026 PyTorch. Copyright © The Linux Foundation®. All rights reserved. The Linux Foundation has registered trademarks and uses trademarks. For more information, including terms of use, privacy policy, and trademark usage, please see our Policies page. Trademark Usage . Privacy Policy . Close Menu Learn Get Started Tutorials Learn the Basics PyTorch Recipes Intro to PyTorch – YouTube Series Webinars PyTorch Certification Community Landscape Join the Ecosystem Community Hub Forums Developer Resources Events Working Groups Meeting Calendar Contributor Awards Ambassadors Projects PyTorch Executorch vLLM DeepSpeed Ray Helion Safetensors Host Your Project Docs PyTorch Domains Blog & News Blog Announcements Case Studies Newsletter About PyTorch Foundation Members Governing Board Technical Advisory Council Cloud Credit Program Staff Contact Brand Guidelines JOIN",Machine Learning
PyTorch - PyTorch GitHub - Parte 1,"GitHub - pytorch/pytorch: Tensors and Dynamic neural networks in Python with strong GPU acceleration · GitHub Skip to content You signed in with another tab or window. Reload to refresh your session. You signed out in another tab or window. Reload to refresh your session. You switched accounts on another tab or window. Reload to refresh your session. Dismiss alert Uh oh! There was an error while loading. Please reload this page . pytorch / pytorch Public Notifications You must be signed in to change notification settings Fork 28.4k Star 102k main Branches Tags Go to file Code Open more actions menu Folders and files Name Name Last commit message Last commit date Latest commit History 107,769 Commits 107,769 Commits .ci .ci .claude/ skills .claude/ skills .ctags.d .ctags.d .devcontainer .devcontainer .github .github .spin .spin .vscode .vscode android android aten aten benchmarks benchmarks binaries binaries c10 c10 caffe2 caffe2 cmake cmake docs docs functorch functorch mypy_plugins mypy_plugins scripts scripts test test third_party third_party tools tools torch torch torchgen torchgen .bc-linter.yml .bc-linter.yml .clang-format .clang-format .clang-tidy .clang-tidy .cmakelintrc .cmakelintrc .coveragerc .coveragerc .dockerignore .dockerignore .editorconfig .editorconfig .flake8 .flake8 .gdbinit .gdbinit .git-blame-ignore-revs .git-blame-ignore-revs .gitattributes .gitattributes .gitignore .gitignore .gitmodules .gitmodules .lintrunner.toml .lintrunner.toml .lldbinit .lldbinit AGENTS.md AGENTS.md AI_POLICY.md AI_POLICY.md BUCK.oss BUCK.oss CITATION.cff CITATION.cff CLAUDE.md CLAUDE.md CMakeLists.txt CMakeLists.txt CODEOWNERS CODEOWNERS CODE_OF_CONDUCT.md CODE_OF_CONDUCT.md CONTRIBUTING.md CONTRIBUTING.md Dockerfile Dockerfile GLOSSARY.md GLOSSARY.md LICENSE LICENSE MANIFEST.in MANIFEST.in Makefile Makefile NOTICE NOTICE README.md README.md RELEASE.md RELEASE.md SECURITY.md SECURITY.md buckbuild.bzl buckbuild.bzl build.bzl build.bzl build_variables.bzl",Machine Learning
PyTorch - PyTorch GitHub - Parte 2,"build_variables.bzl codex_setup.sh codex_setup.sh defs.bzl defs.bzl docker.Makefile docker.Makefile mypy-strict.ini mypy-strict.ini mypy.ini mypy.ini pt_ops.bzl pt_ops.bzl pt_template_srcs.bzl pt_template_srcs.bzl pyproject.toml pyproject.toml pyrefly.toml pyrefly.toml pytest.ini pytest.ini requirements-build.txt requirements-build.txt requirements.txt requirements.txt setup.py setup.py ubsan.supp ubsan.supp ufunc_defs.bzl ufunc_defs.bzl version.txt version.txt View all files Repository files navigation PyTorch is a Python package that provides two high-level features: Tensor computation (like NumPy) with strong GPU acceleration Deep neural networks built on a tape-based autograd system You can reuse your favorite Python packages such as NumPy, SciPy, and Cython to extend PyTorch when needed. Our trunk health (Continuous Integration signals) can be found at hud.pytorch.org . More About PyTorch A GPU-Ready Tensor Library Dynamic Neural Networks: Tape-Based Autograd Python First Imperative Experiences Fast and Lean Extensions Without Pain Installation Binaries NVIDIA Jetson Platforms From Source Prerequisites NVIDIA CUDA Support AMD ROCm Support Intel GPU Support Get the PyTorch Source Install Dependencies Install PyTorch Adjust Build Options (Optional) Docker Image Using pre-built images Building the image yourself Building the Documentation Troubleshooting CI Errors Building a PDF Previous Versions Getting Started Resources Communication Releases and Contributing The Team License More About PyTorch Learn the basics of PyTorch At a granular level, PyTorch is a library that consists of the following components: Component Description torch A Tensor library like NumPy, with strong GPU support torch.autograd A tape-based automatic differentiation library that supports all differentiable Tensor operations in torch torch.jit A compilation stack (TorchScript) to create serializable and optimizable models from PyTorch code torch.nn A neural networks library deeply",Machine Learning
PyTorch - PyTorch GitHub - Parte 3,"integrated with autograd designed for maximum flexibility torch.multiprocessing Python multiprocessing, but with magical memory sharing of torch Tensors across processes. Useful for data loading and Hogwild training torch.utils DataLoader and other utility functions for convenience Usually, PyTorch is used either as: A replacement for NumPy to use the power of GPUs. A deep learning research platform that provides maximum flexibility and speed. Elaborating Further: A GPU-Ready Tensor Library If you use NumPy, then you have used Tensors (a.k.a. ndarray). PyTorch provides Tensors that can live either on the CPU or the GPU and accelerates the computation by a huge amount. We provide a wide variety of tensor routines to accelerate and fit your scientific computation needs such as slicing, indexing, mathematical operations, linear algebra, reductions. And they are fast! Dynamic Neural Networks: Tape-Based Autograd PyTorch has a unique way of building neural networks: using and replaying a tape recorder. Most frameworks such as TensorFlow, Theano, Caffe, and CNTK have a static view of the world. One has to build a neural network and reuse the same structure again and again. Changing the way the network behaves means that one has to start from scratch. With PyTorch, we use a technique called reverse-mode auto-differentiation, which allows you to change the way your network behaves arbitrarily with zero lag or overhead. Our inspiration comes from several research papers on this topic, as well as current and past work such as torch-autograd , autograd , Chainer , etc. While this technique is not unique to PyTorch, it's one of the fastest implementations of it to date. You get the best of speed and flexibility for your crazy research. Python First PyTorch is not a Python binding into a monolithic C++ framework. It is built to be deeply integrated into Python. You can use it naturally like you would use NumPy / SciPy / scikit-learn etc. You can write your new neural network",Machine Learning
PyTorch - PyTorch GitHub - Parte 4,"layers in Python itself, using your favorite libraries and use packages such as Cython and Numba . Our goal is to not reinvent the wheel where appropriate. Imperative Experiences PyTorch is designed to be intuitive, linear in thought, and easy to use. When you execute a line of code, it gets executed. There isn't an asynchronous view of the world. When you drop into a debugger or receive error messages and stack traces, understanding them is straightforward. The stack trace points to exactly where your code was defined. We hope you never spend hours debugging your code because of bad stack traces or asynchronous and opaque execution engines. Fast and Lean PyTorch has minimal framework overhead. We integrate acceleration libraries such as Intel MKL and NVIDIA ( cuDNN , NCCL ) to maximize speed. At the core, its CPU and GPU Tensor and neural network backends are mature and have been tested for years. Hence, PyTorch is quite fast — whether you run small or large neural networks. The memory usage in PyTorch is extremely efficient compared to Torch or some of the alternatives. We've written custom memory allocators for the GPU to make sure that your deep learning models are maximally memory efficient. This enables you to train bigger deep learning models than before. Extensions Without Pain Writing new neural network modules, or interfacing with PyTorch's Tensor API, was designed to be straightforward and with minimal abstractions. You can write new neural network layers in Python using the torch API or your favorite NumPy-based libraries such as SciPy . If you want to write your layers in C/C++, we provide a convenient extension API that is efficient and with minimal boilerplate. No wrapper code needs to be written. You can see a tutorial here and an example here . Installation Binaries Commands to install binaries via Conda or pip wheels are on our website: https://pytorch.org/get-started/locally/ NVIDIA Jetson Platforms Python wheels for NVIDIA's Jetson Nano, Jetson",Machine Learning
